	mean	std	min	25%	50%	75%	max	dif_max_abs	digit_dif_max_abs	gauge_name	gauge_lat	gauge_lon	area_ana	area_gsim	area_gsim_quality	p_mean	pet_mean	et_mean	aridity	p_seasonality	asynchronicity	frac_snow	high_prec_freq	high_prec_dur	high_prec_timing	low_prec_freq	low_prec_dur	low_prec_timing	q_mean	runoff_ratio	stream_elas	slope_fdc	baseflow_index	hfd_mean	Q5	Q95	high_q_freq	high_q_dur	low_q_freq	low_q_dur	zero_q_freq	elev_gauge	elev_mean	slope_mean	area	crop_perc	crop_mosaic_perc	forest_perc	shrub_perc	grass_perc	barren_perc	imperv_perc	wet_perc	snow_perc	dom_land_cover	dom_land_cover_perc	geol_class_1st	geol_class_1st_perc	geol_class_2nd	geol_class_2nd_perc	carb_rocks_perc	geol_porosity	geol_permeability	sand_perc	silt_perc	clay_perc	org_carbon_content	bedrock_depth	water_table_depth	q_quality_control_perc	q_stream_stage_perc	consumptive_use	consumptive_use_perc	reservoirs_vol	regulation_degree
33205000	-1.013972541623794e-05	0.10057494106772526	-0.0568231515048251	-0.0481477387089121	-0.0420267695727691	-0.0369664788970388	0.2430473907203955	0.2430473907203955	1.0	fazenda_remanso	-5.7658	-45.98	3730.0	3757.069	high	3.05746	3.35445	2.44574	1.09714	-0.70282	0.3271	0.0	16.6	1.16084	djf	218.5	5.13514	jja	0.58022	0.18977	0.79434	1.15288	0.77593	192.4	0.2823	1.4486	0.15	3.0	0.0	0.0	0.0	173.0	338.0899	28.2745	3757.069	4.0937	46.5987	23.9314	25.3537	0.0	0.0	0.0	0.0226	0.0	crop_mosaic	46.5987	siliciclastic_sedimentary_rocks	84.21	basic_volcanic_rocks	15.79	0.0	0.2002	-13.7577	57.8437	14.6721	27.4835	7.0542	3382.0257	1459.6727	100.0	92.183	1.0228	0.4829	0.0	0.0
33250000	-1.0139725416240253e-05	0.13051697649933208	-0.2302141533569909	-0.020844185212984	0.0084435339494897	0.0771966895643593	0.1606187331134986	0.2302141533569909	1.0	barra_do_corda	-5.5006	-45.2436	13200.0	13186.4	high	2.98654	3.36161	2.37046	1.12559	-0.56847	0.32648	0.0	17.1	1.1875	djf	218.85	5.49874	jja	0.36274	0.12146	0.31389	0.71333	0.87359	194.25	0.2192	0.6623	0.0	0.0	0.0	0.0	0.0	85.0	273.4849	26.3317	13186.4	3.6345	29.0061	43.2153	23.9842	0.0	0.0043	0.0	0.1555	0.0	forest	43.2153	siliciclastic_sedimentary_rocks	87.92	basic_volcanic_rocks	8.3	0.0	0.2011	-14.2826	59.0145	14.2816	26.7004	6.4965	3178.7931	1467.1646	100.0	91.964	0.7278	0.5497	0.0	0.0
33260000	-1.01397254162337e-05	0.13454388397289102	-0.2103200120903364	-0.0189277771093154	-0.0025986270287909	0.0467166749631547	0.2387351777201786	0.2387351777201786	4.0	santa_vitoria	-5.1019	-44.9614	15400.0	15465.18	high	3.02361	3.36452	2.39289	1.11275	-0.56455	0.32686	0.0	17.15	1.19512	djf	215.95	5.43955	jja	0.3124	0.10332	0.578	0.67796	0.86312	196.4	0.1894	0.631	0.0	0.0	0.0	0.0	0.0	59.0	259.6246	26.5292	15465.18	4.2122	29.3665	45.281	20.9544	0.0	0.0037	0.0	0.1821	0.0	forest	45.281	siliciclastic_sedimentary_rocks	87.69	basic_volcanic_rocks	7.65	0.0	0.1989	-14.3993	57.9541	14.6856	27.3564	6.4174	3178.4531	1463.6749	100.0	95.277	0.805	0.706	0.0	0.0
33270000	-1.704942628681418e-05	0.08347861463387699	-0.0507939512800938	-0.0461766945609306	-0.037624914221869	-0.0304683987683756	0.1835487982596033	0.1835487982596033	1.0	flores	-5.4194	-44.9278	1320.0	1332.01	high	3.16653	3.36555	2.4589	1.06285	-0.57708	0.33327	0.0	21.35	1.19944	mam	241.05	5.38058	jja	0.11534	0.03548	1.14231	2.33116		198.66667	0.0111	0.3389	5.8852	3.6129	57.27557	45.41667	0.0	105.0	212.1461	26.3259	1332.01	4.2306	29.7913	43.3702	22.5014	0.0	0.0	0.0	0.1065	0.0	forest	43.3702	siliciclastic_sedimentary_rocks	97.88	basic_volcanic_rocks	2.05	0.0	0.1879	-15.1433	58.9122	14.8174	26.2683	6.0093	2486.2883	1662.3807	95.154	90.924	0.9603	2.281	0.0	0.0
33281000	-1.0139725416254901e-05	0.1018974486782068	-0.1705317295570274	-0.0302134217698258	0.0089861889963129	0.0634602189475945	0.1451297596103418	0.1705317295570274	1.0	pedreiras_ii	-4.57	-44.6106	24000.0	24096.01	high	3.21903	3.38986	2.50892	1.05307	-0.632	0.33	0.0	16.2	1.17818	mam	210.55	5.35751	jja	0.31074	0.09653	1.05834	1.02686	0.78875	200.95	0.1401	0.84696	1.45	4.83333	0.0	0.0	0.0	27.0	221.4075	26.0267	24096.01	5.3889	32.3671	44.9386	16.8527	0.0098	0.0027	0.0	0.4402	0.0	forest	44.9386	siliciclastic_sedimentary_rocks	85.65	mixed_sedimentary_rocks	9.1	0.0	0.1957	-14.6623	55.8779	16.0633	28.0548	6.2704	3188.4679	1350.7456	100.0	97.372	1.1981	1.0564	1033.0	37.798
33290000	-1.0139725416256636e-05	0.08975776856140381	-0.1502725581753884	-0.0312172545860331	0.0132752928473805	0.0409196093473024	0.1228629225962883	0.1502725581753884	1.0	bacabal	-4.2194	-44.7653	25500.0	25685.92	high	3.29953	3.39534	2.52881	1.02904	-0.65564	0.33156	0.0	15.75	1.16236	mam	206.95	5.46764	jja	0.34956	0.10594	1.32632	1.41377	0.76436	210.3	0.1315	1.05726	1.7	17.0	0.0	0.0	0.0	16.0	211.7081	25.3264	25685.92	5.0722	33.2149	44.2806	16.9963	0.0092	0.0026	0.0	0.4242	0.0	forest	44.2806	siliciclastic_sedimentary_rocks	86.52	mixed_sedimentary_rocks	8.55	0.0	0.1953	-14.6824	55.4204	16.5719	28.0038	6.3107	3207.5951	1272.347	100.0	89.555	1.2727	0.9975	1033.0	31.5199
33321000	-1.031959794845628e-05	0.017732656139181974	-0.0291808269075959	-0.0065918627521611	-0.0026763336075798	0.0119304842393632	0.0303306296965037	0.0303306296965037	4.0	grajau_ii	-5.8222	-46.1422	4510.0	4509.103	high	3.22459	3.34504	2.53489	1.03736	-0.49437	0.3245	0.0	15.9	1.13571	djf	214.45	4.96412	jja	0.40363	0.12449	2.37956	2.80964	0.51791	194.16667	0.0496	1.5979	22.40952	4.12037	88.53019	24.41667	0.0	144.0	308.1946	23.2741	4509.103	4.7166	59.0081	17.8255	18.4476	0.0	0.0	0.0	0.0021	0.0	crop_mosaic	59.0081	siliciclastic_sedimentary_rocks	56.07	basic_volcanic_rocks	41.25	0.0	0.1497	-13.7506	54.6396	15.3882	29.9604	6.8817	3049.9405	1237.2539	99.288	97.276	0.8681	0.5892	0.0	0.0
33330000	-1.1224478342364826e-05	0.043039797215846096	-0.0294331568548972	-0.0251243833269461	-0.0177609005581815	-0.0084623248495364	0.0860798134076422	0.0860798134076422	1.0	fortaleza	-5.5944	-46.2403	3590.0	3610.739	high	3.3196	3.35109	2.5675	1.00948	-0.44431	0.3131	0.0	18.75	1.15741	djf	225.0	4.77707	jja	0.36038	0.107	3.16453	3.47225	0.44778	197.11111	0.0233	1.6702	55.01183	13.83333	193.22969	74.31373	0.0	124.0	245.2226	24.8559	3610.739	12.1351	35.0491	49.8206	2.9768	0.0	0.0026	0.0	0.0157	0.0	forest	49.8206	siliciclastic_sedimentary_rocks	43.91	mixed_sedimentary_rocks	42.78	0.0	0.1938	-13.6033	54.7009	15.242	30.0688	6.0578	3265.3685	1260.7314	98.07	95.154	0.7189	0.5465	0.0	0.0
33380000	-1.0540851068335066e-05	0.007536303717031629	-0.0107180744320358	-0.0048551334508999	-1.4911706102516131e-05	0.0049663680307358	0.0116374435063014	0.0116374435063014	9.0	aratoi_grande	-3.7722	-45.2181	20300.0	20359.21	high	3.54794	3.3318	2.60187	0.93908	-0.62049	0.32227	0.0	14.1	1.18487	mam	195.0	4.80888	jja	0.4241	0.11888	1.84014	5.08194	0.59607	220.29412	0.0178	1.9726	59.12582	27.7561	166.51867	128.2	0.0	16.0	211.6917	29.4605	20359.21	6.038	45.936	40.3034	7.6793	0.0	0.0005	0.0	0.0428	0.0	crop_mosaic	45.936	siliciclastic_sedimentary_rocks	69.58	unconsolidated_sediments	11.18	0.0	0.1841	-14.2537	50.4582	17.1856	32.3536	6.8414	3611.9862	1327.9942	96.236	94.757	1.0026	0.6477	0.0	0.0
33420000	-1.0436888137458784e-05	0.13708626185566278	-0.0757753145297547	-0.063565237874085	-0.0560193751197118	0.0061869016993285	0.3555546370619252	0.3555546370619252	1.0	mirador	-6.3708	-44.3603	6060.0	6035.279	high																																																												
14495000	-1.0253886222910834e-05	0.02001958529138539	-0.0340639443480343	-0.0074758196910357	0.0064197662940822	0.0114166912846232	0.0248282546128736	0.0340639443480343	4.0	fazenda_cajupiranga	3.4381	-61.0367	36900.0	36087.5	high																																																												
33450000	0.09116813962419565	0.18240087793792614	-0.0653954116419291	-0.0616598005283695	0.0180744732120567	0.2244380346110463	0.3403834024681739	0.3403834024681739	3.0	campo_largo	-6.0669	-44.7083	5750.0	5793.192	high	2.98149	3.36574	2.37501	1.12888	-0.52538	0.33475	0.0	18.45	1.19417	djf	227.15	5.76523	jja	0.47346	0.1588	-0.1112	0.54063	0.9499	189.3	0.358	0.6389	0.0	0.0	0.0	0.0	0.0	207.0	379.3048	32.1763	5793.192	0.3343	13.1176	28.9418	57.5901	0.0098	0.0	0.0	0.0065	0.0	shrub	57.5901	siliciclastic_sedimentary_rocks	89.99	mixed_sedimentary_rocks	9.41	0.0	0.2318	-13.7504	61.5419	12.9884	25.4566	7.4017	3359.9499	1638.9081	100.0	90.938	0.2431	0.1407	0.0	0.0
33460000	0.06630812519054859	0.16465380121449177	-0.0611975653196075	-0.05503046539364723	-0.015267750352808696	0.1816763101674861	0.3105421905681921	0.3105421905681921	3.0	porto_do_lopes	-6.0072	-44.34	6890.0	6895.587	high	3.02326	3.36678	2.45359	1.11363	-0.5435	0.33475	0.0	17.4	1.19588	djf	225.25	5.73885	jja	0.39381	0.13026	-0.10119	0.43266	0.94055	189.7	0.3024	0.5512	0.0	0.0	0.0	0.0	0.0	193.0	358.3748	31.3348	6895.587	0.3797	13.8598	34.7742	50.9492	0.0082	0.0	0.0	0.0288	0.0	shrub	50.9492	siliciclastic_sedimentary_rocks	83.4	mixed_sedimentary_rocks	16.1	0.0	0.2255	-13.9704	61.104	13.1042	25.7797	7.203	3279.6488	1667.4686	100.0	97.002	0.3217	0.2238	0.0	0.0
33480000	0.022000000190866887	0.14043099551642188	-0.264070696521802	-0.014321981330307475	0.0211464486797206	0.0882579654930952	0.2046048619691292	0.264070696521802	1.0	colinas	-6.0208	-44.2486	15000.0	14955.43	high	2.98676	3.36543	2.5332	1.12678	-0.54106	0.3334	0.0	17.25	1.17747	djf	226.8	6.06417	jja	0.307	0.10279	0.04835	0.71332	0.90937	191.95	0.1925	0.51118	0.0	0.0	0.0	0.0	0.0	135.0	365.0068	34.2259	14955.43	1.0904	15.9674	36.2509	46.4627	0.1414	0.0088	0.0	0.0783	0.0	shrub	46.4627	siliciclastic_sedimentary_rocks	75.62	mixed_sedimentary_rocks	22.11	0.0	0.2123	-14.2718	60.3726	13.2913	26.3271	7.2063	3120.6157	2156.8237	100.0	98.645	0.4184	0.3734	0.0	0.0
33520000	-1.296815022308876e-05	0.09211615833206545	-0.0480187810616305	-0.0399860053168877	-0.0337622329982683	-0.0289507678715995	0.2391193974265883	0.2391193974265883	1.0	mendes	-5.7061	-43.5861	5320.0	5308.43	high	3.25385	3.40956	2.76459	1.04785	-0.60791	0.3509	0.0	19.55	1.17771	djf	238.5	6.18677	jja	0.09106	0.02799	2.56565	1.9198	0.51036	201.95	0.0112	0.4035	33.3	12.10909	84.85	41.39024	0.0	121.0	281.6609	34.2441	5308.43	0.7544	26.0894	60.8723	11.9211	0.0053	0.0	0.0	0.3576	0.0	forest	60.8723	mixed_sedimentary_rocks	58.36	siliciclastic_sedimentary_rocks	19.83	0.0	0.1718	-14.5365	57.0957	13.8266	29.0735	7.2327	2838.12	2039.6461	100.0	98.193	0.7452	2.242	0.0	0.0
33530000	-1.0139725416266851e-05	0.1288367066629846	-0.2132402530102123	-0.0229431083741448	0.0050670053858832	0.0522355429118215	0.2009545608192843	0.2132402530102123	1.0	montevideu	-5.3372	-43.8844	27300.0	27258.15	high	3.16607	3.38172	2.62651	1.06811	-0.60739	0.34062	0.0	16.3	1.1769	djf	220.4	6.29714	jja	0.18901	0.0597	0.61772	0.78744	0.85927	199.4	0.1119	0.3839	0.1	2.0	0.0	0.0	0.0	97.0	307.7968	31.3565	27258.15	1.6192	19.7721	49.4385	28.9149	0.0784	0.0049	0.0	0.172	0.0	forest	49.4385	siliciclastic_sedimentary_rocks	66.35	mixed_sedimentary_rocks	27.09	0.0	0.1977	-14.5303	59.1474	13.5775	27.2701	6.8838	3097.8196	1907.5638	100.0	97.098	0.6533	0.947	0.0	0.0
33550000	-1.013972541624507e-05	0.11154755368305773	-0.1828514959377538	-0.0146386732582477	0.017660544352848	0.0344403248063278	0.1869921589211277	0.1869921589211277	4.0	caxias	-4.865	-43.3675	32700.0	32625.93	high	3.25758	3.39582	2.67213	1.04244	-0.6398	0.34493	0.0	15.25	1.15094	djf	215.2	6.2924	jja	0.18114	0.05561	0.83129	0.94385	0.81995	200.85	0.0954	0.44496	0.35	3.5	0.0	0.0	0.0	62.0	282.2293	29.2691	32625.93	1.552	21.0639	52.4064	24.6864	0.0659	0.0041	0.0026	0.2189	0.0	forest	52.4064	siliciclastic_sedimentary_rocks	70.71	mixed_sedimentary_rocks	23.67	0.0	0.1963	-14.636	59.0501	13.9107	27.0351	6.6144	3105.1324	1743.3834	100.0	95.044	0.7106	1.0748	0.0	0.0
33590000	-1.0139725416286126e-05	0.08594803223982098	-0.1449796215081134	-0.0045090875674282	0.0146852823732659	0.0285085854378299	0.1142599085104688	0.1449796215081134	1.0	codo	-4.4583	-43.875	37200.0																																																														
33620000	-1.221806807910041e-05	0.021390343250180504	-0.0160675851285221	-0.0102681730608185	-0.0060808949082103	-0.0011208346949505	0.0539293181693154	0.0539293181693154	1.0	fazenda_sobral	-4.4653	-43.9333	5560.0	5493.113	high	4.27692	3.4174	2.94997	0.79903	-0.83166	0.3581	0.0	18.55	1.24497	mam	221.35	5.56855	jja	0.57196	0.13053	2.25775	5.10975	0.52362	217.46667	0.0067	3.1033	79.5938	23.61538	208.65503	56.67606	0.0	48.0	123.2289	18.2052	5493.113	0.9874	25.436	60.9509	12.2432	0.0	0.0	0.0	0.3825	0.0	forest	60.9509	siliciclastic_sedimentary_rocks	77.99	mixed_sedimentary_rocks	22.01	0.0	0.19	-15.2	52.7214	20.4289	26.8795	5.3974	3173.119	829.7146	96.838	89.432	2.0119	0.9637	23.0	2.0056
33630000	-1.0139725416239772e-05	0.07631669711718013	-0.1141345767919242	-0.0197188059640218	0.0018681017541153	0.0534218907855211	0.0992936737961049	0.1141345767919242	1.0	coroata	-4.1258	-44.1297	43800.0	43754.68	high	3.49543	3.41498	2.7104	0.97698	-0.70392	0.34941	0.0	13.9	1.16318	mam	204.25	5.9635	jja	0.29658	0.08485	1.60268	1.98059	0.65873	211.6	0.0753	1.15278	16.4	5.125	0.0	0.0	0.0	33.0	238.4379	25.9865	43754.68	1.3066	22.0559	53.9845	22.3866	0.0489	0.003	0.0019	0.2125	0.0	forest	53.9845	siliciclastic_sedimentary_rocks	67.29	mixed_sedimentary_rocks	26.52	0.0	0.1953	-14.6858	57.7771	15.4819	26.7444	6.39	3147.2175	1411.2633	100.0	92.32	0.9623	0.8889	23.0	0.4856
33680000	-1.03388025598993e-05	0.06697255965681509	-0.1097471630288831	-0.0166294409909183	0.005977877449002	0.0423860474401972	0.0789093838956151	0.1097471630288831	2.0	cantanhede	-3.6278	-44.3792	49900.0	49821.12	high	3.65647	3.4214	2.74963	0.93571	-0.73594	0.35081	0.0	12.65	1.18224	mam	196.7	5.91579	jja	0.3752	0.10167	1.63489	2.59704	0.62197	214.41176	0.0665	1.66394	32.99989	11.31579	42.36266	23.0	0.0	20.0	217.7804	24.5752	49821.12	1.152	22.6201	53.3394	22.6393	0.0436	0.003	0.0017	0.201	0.0	forest	53.3394	siliciclastic_sedimentary_rocks	70.73	mixed_sedimentary_rocks	23.32	0.0	0.1951	-14.7072	56.9993	16.3437	26.6618	6.4015	3230.3218	1273.2004	97.385	92.266	1.0068	0.7352	35.0	0.513
14515000	-1.0225576211211188e-05	0.01584744590530621	-0.025987798596861	-0.0070885515687043	-0.0044303787833189	0.0053540116958177	0.0291197945899331	0.0291197945899331	3.0	fazenda_passarao	3.2078	-60.5711	50200.0	49360.72	high	5.69194	3.2531	3.89561	0.57153	-0.62206	0.18762	0.0	8.1	1.03846	mam	137.2	2.81148	djf	2.76839	0.48449	1.60483	2.14513	0.75878	258.125	0.5529	6.8798	0.0	0.0	18.37409	11.41935	0.0	85.0	417.0651	42.7683	49360.72	0.0	3.9795	81.3918	12.4371	0.8386	0.0	0.0	1.353	0.0	forest	81.3918	metamorphics	46.21	acid_plutonic_rocks	26.22	0.0	0.0422	-13.6565	42.4019	21.1608	36.4416	17.2532	2361.676	690.8264	86.324	89.678	0.3701	0.0366	20.0	0.0401
33730000	-1.2894407695344482e-05	0.028222269045846196	-0.0190182762268763	-0.0146307975038206	-0.0122205868855035	-0.000417441493991	0.0671956048930572	0.0671956048930572	1.0	munim	-3.5775	-43.7028	4210.0	4226.614	high	4.35811	3.5889	2.86596	0.8235	-0.90974	0.378	0.0	15.2	1.21116	mam	215.55	5.77108	jja	0.53737	0.12296	2.52687	5.95482	0.52673	224.42105	0.0118	2.8187	77.35953	24.33333	200.69069	51.64935	0.0	22.0	88.4571	16.447	4226.614	0.0202	15.5352	73.7734	10.6556	0.0	0.0067	0.0	0.009	0.0	forest	73.7734	siliciclastic_sedimentary_rocks	77.38	unconsolidated_sediments	16.04	0.0	0.2077	-13.6956	56.421	18.0738	25.518	6.761	3387.8586	1001.3147	99.083	87.967	2.6318	1.3418	0.0	0.0
33760000	-1.0222753805399783e-05	0.014662507631555705	-0.0224395089586725	-0.0043532000537827	0.0009221854374288	0.0079451047478944	0.0196600909282844	0.0224395089586725	1.0	sao_benedito	-3.3353	-43.5264	3990.0	3977.097	high	4.2159	3.49976	2.88972	0.83013	-0.99478	0.3716	0.0	14.4	1.13386	mam	210.35	5.55746	son	0.47403	0.11279	1.30334	2.79306	0.73869	231.57895	0.0768	1.4821	2.27775	15.0	30.01569	34.88235	0.0	50.0	88.1315	10.1177	3977.097	0.1264	41.9864	43.0933	14.5815	0.0048	0.2076	0.0	0.0	0.0	forest	43.0933	siliciclastic_sedimentary_rocks	58.53	unconsolidated_sediments	41.47	0.0	0.2371	-11.6733	55.3389	19.9693	24.7008	5.9126	3238.6389	445.6933	99.37	95.332	1.5465	0.8938	0.0	0.0
33780000	-1.0189006062455854e-05	0.01468929750032348	-0.0202161322983504	-0.0067374129435441	-0.0030094688022642	0.0001465216147021	0.0319365334511035	0.0319365334511035	1.0	nina_rodrigues	-3.4606	-43.9008	12600.0	12610.42	high	4.39431	3.5429	2.90979	0.80625	-0.95549	0.36665	0.0	13.5	1.17391	mam	202.5	5.70423	son	0.59617	0.13567	1.74392	4.06562	0.59609	227.25	0.0404	2.6897	36.3	19.62162	136.3	61.95455	0.0	20.0	82.5929	14.8538	12610.42	0.0519	23.9647	62.0642	13.8049	0.0046	0.0707	0.0	0.0391	0.0	forest	62.0642	siliciclastic_sedimentary_rocks	65.25	unconsolidated_sediments	25.62	0.0	0.2141	-13.2432	54.9134	19.4551	25.6472	6.4315	3395.1241	714.6794	100.0	94.292	1.712	0.7868	0.0	0.0
34020000	-1.0139725416241024e-05	0.10935755065454052	-0.132378902786289	-0.0939897720881806	-0.0068993357156652	0.0880260465811391	0.1523566567821234	0.1523566567821234	7.0	alto_parnaiba	-9.1131	-45.9261	12900.0	12958.82	high	3.32013	3.47377	2.30009	1.04628	-0.23778	0.28933	0.0	17.1	1.23022	djf	225.85	6.88567	jja	0.72031	0.21695	0.35327	0.92024	0.84124	178.85	0.4617	1.3677	0.0	0.0	0.0	0.0	0.0	276.0	471.5789	31.6634	12958.82	3.8981	37.1444	15.9996	42.8581	0.0325	0.0651	0.0	0.0022	0.0	shrub	42.8581	siliciclastic_sedimentary_rocks	56.29	mixed_sedimentary_rocks	38.43	0.0	0.2026	-12.2253	60.0124	13.9352	26.0451	7.5449	2635.6428	1699.2217	100.0	97.796	0.229	0.0871	0.0	0.0
34060000	-1.0139725416241794e-05	0.11168375861654065	-0.069507948000536	-0.0618363680208303	-0.0498749170449355	-0.0306697094135564	0.2429561331916493	0.2429561331916493	1.0	ribeiro_goncalves	-7.5667	-45.2544	31300.0	31450.87	high	3.42637	3.50959	2.41105	1.02429	-0.441	0.30121	0.0	13.7	1.1913	djf	210.75	7.29239	jja	0.58287	0.17011	0.40487	0.95522	0.84886	180.05	0.3573	1.064	0.0	0.0	0.0	0.0	0.0	199.0	446.6561	31.4946	31450.87	5.4736	24.8	28.8767	40.6657	0.0931	0.0898	0.0	0.0012	0.0	shrub	40.6657	mixed_sedimentary_rocks	73.43	siliciclastic_sedimentary_rocks	24.22	0.0	0.1958	-12.6795	58.6523	14.0698	27.2725	7.5305	2785.3626	1654.6292	100.0	97.029	0.5313	0.2497	0.0	0.0
34090000	-1.0139725416248733e-05	0.15412847698265184	-0.286611306122094	-0.0476847363550286	-0.0442061125719911	0.0739240808046831	0.255830624499712	0.286611306122094	1.0	fazenda_bandeira	-7.3908	-44.6142	15600.0	15632.27	high	2.76593	3.54422	2.2897	1.28138	-0.44071	0.3062	0.0	17.8	1.21918	djf	233.55	7.29844	jja	0.19391	0.07011	0.43726	0.91908	0.89472	184.05	0.126	0.3123	0.0	0.0	0.0	0.0	0.0	185.0	474.8772	27.546	15632.27	2.4195	20.2619	23.2921	53.7416	0.2192	0.0644	0.0	0.0012	0.0	shrub	53.7416	mixed_sedimentary_rocks	100.0		0.0	0.0	0.19	-13.0	59.4198	13.4345	27.1314	8.0436	3209.2429	1970.5549	100.0	98.864	0.1418	0.2003	0.0	0.0
34130000	-1.0139725416228687e-05	0.09810504940823625	-0.149626575719306	-0.0960886952493414	0.0343414224780155	0.0791740662927653	0.1007845482047582	0.149626575719306	2.0	balsas	-7.5344	-46.0358	9040.0	8993.618	high	3.9895	3.52716	2.43057	0.88411	-0.57093	0.31393	0.0	11.6	1.11538	djf	200.55	6.06808	jja	0.91844	0.23021	0.83371	0.96163	0.85737	184.95	0.5541	1.64886	0.0	0.0	0.0	0.0	0.0	240.0	456.6601	28.4625	8993.618	10.2755	17.1882	21.2176	51.2182	0.0262	0.0743	0.0	0.0	0.0	shrub	51.2182	mixed_sedimentary_rocks	100.0		0.0	0.0	0.19	-13.0415	56.5467	14.5103	28.9409	7.8246	2628.8906	934.0677	100.0	96.29	1.7533	0.523	0.0	0.0
34170000	-1.0139725416257214e-05	0.1127303587715801	-0.0666251757395283	-0.062024830643354	-0.0432994848495612	-0.0175697518688085	0.2827444157249584	0.2827444157249584	1.0	sao_felix_de_balsas	-7.0819	-44.8139	24700.0	24771.65	high	3.44415	3.48194	2.41455	1.01097	-0.54889	0.31667	0.0	12.5	1.13636	djf	199.65	6.66611	jja	0.62324	0.18095	1.23465	1.25771	0.78357	185.35	0.3104	1.4654	0.0	0.0	0.0	0.0	0.0	178.0	382.8255	26.2066	24771.65	7.5331	34.6164	14.4896	43.2943	0.0182	0.0396	0.0061	0.0027	0.0	shrub	43.2943	mixed_sedimentary_rocks	70.5	siliciclastic_sedimentary_rocks	16.9	0.0	0.1951	-12.9851	57.6161	14.7788	27.6015	7.2316	2791.4558	1063.0892	100.0	99.603	2.0187	0.8874	1.0	0.0177
34251000	-1.0578988014033044e-05	0.004738481618181502	-0.0060545485441084	-0.0038768013385503	0.0008433655631409	0.0025853692636753	0.0085079856004756	0.0085079856004756	5.0	cristino_castro_ii	-8.7925	-44.2058	31000.0	31120.6	high	2.55489	3.48892	2.13797	1.36559	0.31276	0.26073	0.0	21.45	1.33645	djf	246.95	8.23167	jja	0.05385	0.02082	2.10255	3.53101	0.63457	184.11765	0.004	0.1946	9.56898	18.8	92.83946	44.4878	2e-05	249.0	475.9706	29.0143	31120.6	0.8881	57.9922	17.5248	23.4122	0.0368	0.0293	0.0	0.1167	0.0	crop_mosaic	57.9922	siliciclastic_sedimentary_rocks	40.33	unconsolidated_sediments	21.02	0.0	0.1642	-12.6518	57.3917	15.1983	27.4041	7.5978	2523.3764	2364.4916	98.234	93.457	0.5573	2.835	247.0	40.3782
34270000	-1.0245376773766958e-05	0.011162384117774886	-0.0225606549539765	-0.0060156740553732	0.0043302965842323	0.0054413009615147	0.0166011435207917	0.0225606549539765	1.0	barra_do_lance	-7.2475	-43.6433	47000.0																																																														
14550000	-1.0302374697377906e-05	0.021790676617297788	-0.044377237203156	-0.005904492776542	0.0021306327152375	0.0138920268621335	0.0340784168455712	0.044377237203156	1.0	maloca_do_contao	4.1675	-60.5289	5780.0	5889.645	high																																																												
34770000	-1.0678626728600227e-05	0.028955347358769448	-0.0155796914256439	-0.0144496574097864	-0.0122447100723527	-0.0097056755799482	0.0711948962149232	0.0711948962149232	1.0	prata_do_piaui	-5.6664	-42.2136	43400.0	43338.1	high	2.31795	3.49248	1.79183	1.50671	-0.71625	0.39075	0.0	20.1	1.50562	mam	241.9	7.8539	jja	0.12629	0.05448	2.98581	4.77648	0.32731	200.4	0.0019	0.63158	70.85	9.02548	247.95	36.73333	0.0	90.0	391.5857	28.1013	43338.1	3.2638	37.5178	14.366	44.5971	0.0706	0.0501	0.0	0.1345	0.0	shrub	44.5971	siliciclastic_sedimentary_rocks	65.66	metamorphics	15.88	0.0	0.1516	-14.0428	57.6033	17.1338	25.2659	5.603	1621.3921	2266.6842	100.0	88.104	1.4815	3.214	406.0	20.3235
34940000	-1.2545005206200435e-05	0.012320134550534973	-0.0067336887722896	-0.0065794393017839	-0.0054135390943142	-0.0009380485766979	0.0307979370446108	0.0307979370446108	1.0	esperantina	-3.9028	-42.2297	11200.0	11256.86	high	3.86248	3.66569	2.46497	0.94905	-0.91368	0.395	0.0	16.0	1.26482	mam	218.1	6.31259	jja	0.64593	0.16661	3.03137	5.43389	0.43492	218.22222	0.0021	3.87421	81.29009	21.18421	242.55751	57.19048	7e-05	60.0	150.8364	10.8924	11256.86	1.3134	59.389	19.9778	19.2062	0.037	0.0076	0.0	0.069	0.0	crop_mosaic	59.389	siliciclastic_sedimentary_rocks	62.64	mixed_sedimentary_rocks	35.5	0.0	0.1958	-14.7038	58.5359	18.8942	22.5663	4.9549	1956.5019	362.5	99.028	89.487	2.5656	1.0882	73.0	2.7506
34980000	-1.0630607645523303e-05	0.05257543198575165	-0.0727617527411003	-0.0333815017183511	-0.0038966556849568	0.0375386371393007	0.0878907850478443	0.0878907850478443	1.0	tinguis	-3.7239	-41.9742	21800.0	21792.43	high	3.56987	3.66128	2.34842	1.02561	-0.91866	0.39859	0.0	14.35	1.28125	mam	214.05	6.78447	son	0.48305	0.13531	2.92815	3.81316	0.45762	220.8	0.0132	2.7057	75.6	17.78824	230.8	64.11111	0.0	25.0	201.1572	17.7553	21792.43	1.5933	63.4703	16.1491	18.4409	0.0473	0.0248	0.0	0.2743	0.0	crop_mosaic	63.4703	siliciclastic_sedimentary_rocks	71.36	mixed_sedimentary_rocks	20.06	0.0	0.1905	-14.2393	58.3839	18.3229	23.2913	5.3063	1843.3767	583.6997	100.0	62.601	4.045	2.2942	306.0	7.964
