	mean	std	min	25%	50%	75%	max	dif_max_abs	digit_dif_max_abs	gauge_name	gauge_lat	gauge_lon	area_ana	area_gsim	area_gsim_quality	p_mean	pet_mean	et_mean	aridity	p_seasonality	asynchronicity	frac_snow	high_prec_freq	high_prec_dur	high_prec_timing	low_prec_freq	low_prec_dur	low_prec_timing	q_mean	runoff_ratio	stream_elas	slope_fdc	baseflow_index	hfd_mean	Q5	Q95	high_q_freq	high_q_dur	low_q_freq	low_q_dur	zero_q_freq	elev_gauge	elev_mean	slope_mean	area	crop_perc	crop_mosaic_perc	forest_perc	shrub_perc	grass_perc	barren_perc	imperv_perc	wet_perc	snow_perc	dom_land_cover	dom_land_cover_perc	geol_class_1st	geol_class_1st_perc	geol_class_2nd	geol_class_2nd_perc	carb_rocks_perc	geol_porosity	geol_permeability	sand_perc	silt_perc	clay_perc	org_carbon_content	bedrock_depth	water_table_depth	q_quality_control_perc	q_stream_stage_perc	consumptive_use	consumptive_use_perc	reservoirs_vol	regulation_degree
50720000	-2.4003264443955995e-05	0.029108970002283536	-0.0216990111384125	-0.0178839979280466	-0.0148044908089123	0.0070552145690601	0.0668680384686608	0.0668680384686608	1.0	fazenda_sao_francisco	-12.3322	-38.7914	1210.0	1209.655	high	2.15006	3.0538	1.92828	1.42033	0.03868	0.14208	0.0	22.55	1.26331	djf	274.15	5.31298	son	0.0649	0.03021	2.38693	3.05231	0.29015	199.73684	0.0009	0.1652	22.89717	4.56	170.92535	18.01058	0.00025	153.0	241.2686	17.6619	1209.655	35.3261	58.6265	1.3567	3.9089	0.0	0.0537	0.4369	0.2913	0.0	crop_mosaic	58.6265	metamorphics	55.78	siliciclastic_sedimentary_rocks	27.65	0.0	0.0817	-12.8407	54.3339	17.2321	28.4197	7.2139	2372.3328	2198.2928	99.576	89.925	4.4905	18.9555	0.0	0.0
50730000	-2.242856502043425e-05	0.031562410398476716	-0.0215346403386324	-0.0196628171587256	-0.0121646937666397	0.0004145132907714	0.0790668957369069	0.0790668957369069	1.0	fazenda_mangabeira	-12.2361	-38.7642	530.0	529.0432	high	2.41607	3.08753	2.24465	1.27791	0.01286	0.16025	0.0	21.65	1.28107	djf	273.6	5.27676	son	0.07224	0.0299	2.46916	6.80508	0.3719	218.6875	0.0	0.2914	40.75904	10.11392	173.54476	26.7874	0.00186	181.0	269.8552	27.8519	529.0432	10.9238	81.5596	2.7748	4.6365	0.0	0.0	0.0	0.1054	0.0	crop_mosaic	81.5596	siliciclastic_sedimentary_rocks	44.25	mixed_sedimentary_rocks	41.15	0.0	0.1966	-12.8635	53.3737	16.2899	30.3201	7.2434	3475.8163	2800.89	97.591	88.186	2.5223	9.5651	0.0	0.0
50740000	-2.1803593232164802e-05	0.027738424073822578	-0.021717671583959	-0.0179605498034323	-0.0069677452626955	0.0039534092839372	0.0661207107724395	0.0661207107724395	1.0	teodoro_sampaio	-12.3072	-38.6422	448.0	460.03	high	2.74548	3.08548	2.56693	1.12384	-0.07291	0.16025	0.0	19.85	1.25237	mam	270.8	5.3837	son	0.29671	0.10829	2.29214	4.60338	0.39582	223.78947	0.0	1.17224	27.16528	5.52041	150.99075	25.92241	0.00064	117.0	217.0526	43.4279	460.03	11.4441	79.2035	8.1858	1.0459	0.0	0.0	0.0	0.1207	0.0	crop_mosaic	79.2035	mixed_sedimentary_rocks	58.18	siliciclastic_sedimentary_rocks	36.65	0.0	0.2085	-13.8506	47.9019	18.2302	33.8575	7.7563	3578.3555	2663.0688	99.576	92.498	2.2755	2.1011	0.0	0.0
51120000	-2.883007553480116e-05	0.04831412630389185	-0.027806051444615	-0.0273350722939393	-0.0210539235890522	-0.0001333396181598	0.1198314469929985	0.1198314469929985	1.0	andarai	-12.8406	-41.3222	2350.0	2344.329	high	2.33342	3.17785	2.0838	1.36188	0.90716	0.1144	0.0	23.0	1.65468	djf	277.7	6.51114	jja	0.59323	0.25423	2.08699	3.30872	0.37801	164.4	0.0373	2.5998	28.55	3.68387	128.95	14.48876	0.0	358.0	1139.5642	62.0124	2344.329	5.5358	24.19	13.6083	55.3264	0.8337	0.1818	0.0	0.324	0.0	shrub	55.3264	unconsolidated_sediments	61.48	siliciclastic_sedimentary_rocks	35.78	0.0	0.221	-13.0817	50.2068	15.3162	34.4629	11.904	4264.7584	4944.2326	100.0	80.205	124.9935	57.726	109.0	21.473
51140000	-2.7729251587489525e-05	0.05377892428597555	-0.0282801153289948	-0.0257924294176754	-0.0227740918517262	-0.0163787166432388	0.1342083372534133	0.1342083372534133	1.0	porto	-12.4911	-41.3289	6180.0	6181.844	high	1.95857	3.17246	1.72196	1.61978	0.89558	0.1258	0.0	22.0	1.63569	djf	270.75	6.46953	jja	0.14819	0.07617	1.92933	2.58883	0.49145	176.5	0.023	0.527	16.89017	4.1519	54.63559	12.63095	0.0	375.0	963.3448	53.0579	6181.844	4.8196	39.3093	21.437	32.8646	1.5455	0.0105	0.0	0.0135	0.0	crop_mosaic	39.3093	siliciclastic_sedimentary_rocks	28.61	unconsolidated_sediments	27.88	1.05	0.175	-13.4834	49.4716	16.4169	34.0852	9.6975	3675.3245	4700.8175	97.098	87.762	7.5505	13.9592	0.0	0.0
51170000	-2.7239791888002208e-05	0.04525409913747954	-0.0288415797982334	-0.0262505405499561	-0.021569086204526	0.0025434894274931	0.1103453414284433	0.1103453414284433	1.0	utinga	-12.5008	-41.2058	2710.0	2803.366	high	2.0501	3.01783	1.86022	1.47204	0.63271	0.1175	0.0	23.1	1.51974	djf	279.85	6.25363	son	0.07777	0.03789	1.06312	1.91741	0.67392	188.85	0.0162	0.1867	3.00329	20.0	15.46694	6.30612	0.0	363.0	709.5613	36.1075	2803.366	1.496	38.8111	19.4154	38.4974	1.6843	0.0	0.0	0.0958	0.0	crop_mosaic	38.8111	mixed_sedimentary_rocks	51.06	siliciclastic_sedimentary_rocks	23.2	3.29	0.2011	-13.0047	48.8125	16.1103	35.0558	9.4803	2906.235	4275.7641	99.891	95.592	5.8913	20.7537	0.0	0.0
51190000	-2.7021184608744715e-05	0.05436042976944874	-0.0294954277629089	-0.0251311216691711	-0.02446334721494	-0.0157461296044089	0.1367131949974974	0.1367131949974974	1.0	fertem	-12.7572	-41.3289	9670.0	9663.783	high																																																												
51230000	-3.1556691596454585e-05	0.048359357871101884	-0.029874934765247	-0.0238875409080458	-0.0230673546723564	-0.0164468308996944	0.1099327989966265	0.1099327989966265	1.0	fazenda_iguacu	-12.9361	-41.0644	2130.0	2102.947	high	2.29791	3.02227	1.92878	1.31523	0.89884	0.0998	0.0	22.4	1.65926	djf	282.4	6.71581	jja	0.65391	0.28369	2.13495	3.85778	0.32115	154.68421	0.009	3.20598	39.45788	5.36301	172.54636	20.26036	5e-05	325.0	671.4576	62.6939	2102.947	9.6524	23.7352	32.7277	33.5416	0.154	0.0	0.0	0.176	0.0132	shrub	33.5416	siliciclastic_sedimentary_rocks	52.13	mixed_sedimentary_rocks	38.44	2.08	0.2132	-13.0198	49.4272	14.8654	35.6963	10.4965	2589.1994	4747.7604	99.22	95.044	27.172	11.3844	0.0	0.0
15431000	-1.6865681710854937e-05	0.021862062942202835	-0.0164607112472793	-0.0122413553372422	-0.0045526438802896	-0.0015256446097449	0.0553755902498013	0.0553755902498013	1.0	fazenda_rio_branco	-9.8869	-62.9847	988.0	1017.361	high																																																												
51240000	-2.7407772844378897e-05	0.05749835424494393	-0.0333249514177459	-0.0273805553717492	-0.0222921376422505	-0.0173906359669581	0.1464293037933449	0.1464293037933449	1.0	itaete	-12.9861	-40.9581	16500.0	16417.18	high	2.1354	3.09719	1.88839	1.4504	0.84092	0.11536	0.0	22.3	1.784	djf	264.2	5.87764	jja	0.28688	0.13435	1.9531	3.03768	0.49926	168.95	0.0288	1.1082	17.0	5.96491	77.1	20.83784	0.0	309.0	830.5101	52.3254	16417.18	5.2439	34.824	20.415	38.0556	1.2964	0.0299	0.0	0.1336	0.0017	shrub	38.0556	siliciclastic_sedimentary_rocks	31.84	mixed_sedimentary_rocks	30.56	2.6	0.1925	-13.2067	49.3898	16.2071	34.3871	9.9343	3346.5723	4418.8007	100.0	94.428	25.8277	24.6653	109.0	6.3406
